date,profit,loc_lat,loc_lng,loc_city
2018-12-15,1111.48,-25.42944,-50.00639,Sao Paulo
2018-12-15,2689.59,-25.42944,-50.00639,Sao Paulo
2018-12-15,447.7,-25.42944,-50.00639,Sao Paulo
2018-12-15,2596.41,53.16167,6.76111,Amsterdam
2018-12-15,-508.63,36.06523,-119.01677,Los Angeles
2018-12-15,-273.5,44.98901,38.94324,Moscow
2018-12-15,-327.8,18.00747,-76.78319,Jamaica
2018-12-16,242.96,32.05971,34.8732,Jerusalem
2018-12-16,2945.94,6.95194,121.96361,Manila
2018-12-16,3539.11,41.14676,-73.49484,New York
2018-12-16,2695.91,44.98901,38.94324,Moscow
2018-12-16,-993.77,-25.42944,-50.00639,Sao Paulo
2018-12-16,3658.37,53.16167,6.76111,Amsterdam
2018-12-16,3599.11,46.23899,-63.13414,Halifax
2018-12-16,3800.4,32.05971,34.8732,Jerusalem
2018-12-16,3846.5,6.95194,121.96361,Manila
2018-12-16,-613.3,36.06523,-119.01677,Los Angeles
2018-12-16,4237.51,32.05971,34.8732,Jerusalem
2018-12-16,-396.2,18.00747,-76.78319,Jamaica
2018-12-16,-586.65,36.06523,-119.01677,Los Angeles
2018-12-16,-827.77,33.86419,48.26258,Tehran
2018-12-16,4823.51,55.25,24.75,Vilnius
2018-12-16,-925.46,18.00747,-76.78319,Jamaica
2018-12-16,-202.35,53.16167,6.76111,Amsterdam
2018-12-16,1270.51,53.16167,6.76111,Amsterdam
2018-12-16,-85.92,20.88953,-156.47432,Honolulu
2018-12-16,3895.1,46.23899,-63.13414,Halifax
2018-12-16,506.74,41.14676,-73.49484,New York
2018-12-16,3273.53,55.25,24.75,Vilnius
2018-12-16,129.48,-25.42944,-50.00639,Sao Paulo
2018-12-16,1459.79,44.98901,38.94324,Moscow
2018-12-16,1959.5,55.25,24.75,Vilnius
2018-12-16,4224.65,55.25,24.75,Vilnius
2018-12-16,3954.55,41.14676,-73.49484,New York
2018-12-16,4487.71,33.86419,48.26258,Tehran
2018-12-16,-168.67,18.00747,-76.78319,Jamaica
2018-12-16,-629.8,33.86419,48.26258,Tehran
2018-12-17,2853.53,46.23899,-63.13414,Halifax
2018-12-17,3524.59,20.88953,-156.47432,Honolulu
2018-12-17,-64.28,32.05971,34.8732,Jerusalem
2018-12-17,3628.13,20.88953,-156.47432,Honolulu
2018-12-17,4523.38,6.95194,121.96361,Manila
2018-12-17,2978.51,53.16167,6.76111,Amsterdam
2018-12-17,2267.47,20.88953,-156.47432,Honolulu
2018-12-17,300.36,-25.42944,-50.00639,Sao Paulo
2018-12-17,4325.76,53.16167,6.76111,Amsterdam
2018-12-17,-531.89,44.98901,38.94324,Moscow
2018-12-17,3770.34,-25.42944,-50.00639,Sao Paulo
2018-12-17,3150.65,20.88953,-156.47432,Honolulu
2018-12-17,1431.82,53.16167,6.76111,Amsterdam
2018-12-17,-55.36,33.86419,48.26258,Tehran
2018-12-17,4430.17,40.67705,-73.89125,New York
2018-12-17,3600.76,44.98901,38.94324,Moscow
2018-12-17,3435.64,18.00747,-76.78319,Jamaica
2018-12-17,1400.84,55.25,24.75,Vilnius
2018-12-17,-772.77,44.98901,38.94324,Moscow
2018-12-17,3509.83,32.05971,34.8732,Jerusalem
2018-12-17,-975.16,53.16167,6.76111,Amsterdam
2018-12-17,778.99,-25.42944,-50.00639,Sao Paulo
2018-12-17,-699.55,18.00747,-76.78319,Jamaica
2018-12-17,1715.1,6.95194,121.96361,Manila
2018-12-17,3784.47,40.67705,-73.89125,New York
2018-12-17,-344.13,46.23899,-63.13414,Halifax
2018-12-17,1418.29,18.00747,-76.78319,Jamaica
2018-12-17,1695.3,46.23899,-63.13414,Halifax
2018-12-17,968.43,41.14676,-73.49484,New York
2018-12-17,2515.41,46.23899,-63.13414,Halifax
2018-12-17,-455.71,40.67705,-73.89125,New York
2018-12-17,-525.48,44.98901,38.94324,Moscow
2018-12-17,570.2,-25.42944,-50.00639,Sao Paulo
2018-12-17,4546.0,53.16167,6.76111,Amsterdam
2018-12-18,1673.6,-25.42944,-50.00639,Sao Paulo
2018-12-18,960.1,-25.42944,-50.00639,Sao Paulo
2018-12-18,1131.16,33.86419,48.26258,Tehran
2018-12-18,-770.26,18.00747,-76.78319,Jamaica
2018-12-18,-950.34,46.23899,-63.13414,Halifax
2018-12-18,4777.52,6.95194,121.96361,Manila
2018-12-18,3790.56,18.00747,-76.78319,Jamaica
2018-12-18,1567.68,33.86419,48.26258,Tehran
2018-12-18,450.33,53.16167,6.76111,Amsterdam
2018-12-18,2292.4,18.00747,-76.78319,Jamaica
2018-12-18,-667.47,55.25,24.75,Vilnius
2018-12-18,1963.73,46.23899,-63.13414,Halifax
2018-12-18,2863.35,20.88953,-156.47432,Honolulu
2018-12-18,2689.96,41.14676,-73.49484,New York
2018-12-18,3763.8,6.95194,121.96361,Manila
2018-12-18,2507.92,33.86419,48.26258,Tehran
2018-12-18,356.16,6.95194,121.96361,Manila
2018-12-18,392.4,46.23899,-63.13414,Halifax
2018-12-18,1125.63,33.86419,48.26258,Tehran
2018-12-18,669.82,55.25,24.75,Vilnius
2018-12-18,-479.55,18.00747,-76.78319,Jamaica
2018-12-18,3954.5,-25.42944,-50.00639,Sao Paulo
2018-12-18,3104.99,32.05971,34.8732,Jerusalem
2018-12-18,-244.73,44.98901,38.94324,Moscow
2018-12-18,886.45,41.14676,-73.49484,New York
2018-12-18,4392.86,44.98901,38.94324,Moscow
2018-12-18,4633.59,20.88953,-156.47432,Honolulu
2018-12-18,4130.33,18.00747,-76.78319,Jamaica
2018-12-18,-938.26,-25.42944,-50.00639,Sao Paulo
2018-12-18,3823.78,32.05971,34.8732,Jerusalem
2018-12-18,-816.21,53.16167,6.76111,Amsterdam
2018-12-19,4607.87,33.86419,48.26258,Tehran
2018-12-19,410.37,36.06523,-119.01677,Los Angeles
2018-12-19,4660.59,46.23899,-63.13414,Halifax
2018-12-19,729.1,41.14676,-73.49484,New York
2018-12-19,540.68,46.23899,-63.13414,Halifax
2018-12-19,486.2,33.86419,48.26258,Tehran
2018-12-19,322.41,53.16167,6.76111,Amsterdam
2018-12-19,2555.84,18.00747,-76.78319,Jamaica
2018-12-19,527.0,6.95194,121.96361,Manila
2018-12-19,4570.1,55.25,24.75,Vilnius
2018-12-19,-152.17,41.14676,-73.49484,New York
2018-12-19,2224.51,46.23899,-63.13414,Halifax
2018-12-19,397.29,20.88953,-156.47432,Honolulu
2018-12-19,3171.23,53.16167,6.76111,Amsterdam
2018-12-19,3453.76,55.25,24.75,Vilnius
2018-12-19,2789.34,20.88953,-156.47432,Honolulu
2018-12-19,3576.57,40.67705,-73.89125,New York
2018-12-19,4761.7,40.67705,-73.89125,New York
2018-12-19,3795.54,32.05971,34.8732,Jerusalem
2018-12-19,969.65,33.86419,48.26258,Tehran
2018-12-19,3149.5,33.86419,48.26258,Tehran
2018-12-19,4293.38,18.00747,-76.78319,Jamaica
2018-12-19,3193.98,32.05971,34.8732,Jerusalem
2018-12-19,-542.55,18.00747,-76.78319,Jamaica
2018-12-19,-968.68,6.95194,121.96361,Manila
2018-12-19,1710.16,55.25,24.75,Vilnius
2018-12-19,1406.92,44.98901,38.94324,Moscow
2018-12-19,3285.29,40.67705,-73.89125,New York
2018-12-19,2014.4,41.14676,-73.49484,New York
2018-12-19,4717.3,18.00747,-76.78319,Jamaica
2018-12-19,4929.27,32.05971,34.8732,Jerusalem
2018-12-19,2271.38,32.05971,34.8732,Jerusalem
2018-12-19,821.93,53.16167,6.76111,Amsterdam
2018-12-19,1336.37,53.16167,6.76111,Amsterdam
2018-12-19,-616.47,53.16167,6.76111,Amsterdam
2018-12-19,458.87,53.16167,6.76111,Amsterdam
2018-12-19,1830.63,18.00747,-76.78319,Jamaica
2018-12-20,4575.23,18.00747,-76.78319,Jamaica
2018-12-20,1890.74,44.98901,38.94324,Moscow
2018-12-20,-254.53,53.16167,6.76111,Amsterdam
2018-12-20,4537.61,53.16167,6.76111,Amsterdam
2018-12-20,-201.84,53.16167,6.76111,Amsterdam
2018-12-20,3871.62,53.16167,6.76111,Amsterdam
2018-12-20,2863.44,32.05971,34.8732,Jerusalem
2018-12-20,3390.85,6.95194,121.96361,Manila
2018-12-20,3814.9,36.06523,-119.01677,Los Angeles
2018-12-20,4815.65,55.25,24.75,Vilnius
2018-12-20,3892.12,-25.42944,-50.00639,Sao Paulo
2018-12-20,3661.84,44.98901,38.94324,Moscow
2018-12-20,3361.43,44.98901,38.94324,Moscow
2018-12-20,2818.51,55.25,24.75,Vilnius
2018-12-20,825.11,33.86419,48.26258,Tehran
2018-12-20,43.2,53.16167,6.76111,Amsterdam
2018-12-20,-498.27,-25.42944,-50.00639,Sao Paulo
2018-12-20,2119.53,20.88953,-156.47432,Honolulu
2018-12-20,-410.44,33.86419,48.26258,Tehran
2018-12-20,2187.46,6.95194,121.96361,Manila
2018-12-20,4421.97,6.95194,121.96361,Manila
2018-12-20,1976.1,18.00747,-76.78319,Jamaica
2018-12-20,971.25,-25.42944,-50.00639,Sao Paulo
2018-12-20,641.83,20.88953,-156.47432,Honolulu
2018-12-20,-399.15,33.86419,48.26258,Tehran
2018-12-20,993.18,20.88953,-156.47432,Honolulu
2018-12-20,688.52,33.86419,48.26258,Tehran
2018-12-20,2333.82,-25.42944,-50.00639,Sao Paulo
2018-12-21,3489.2,33.86419,48.26258,Tehran
2018-12-21,-745.92,55.25,24.75,Vilnius
2018-12-21,2104.11,44.98901,38.94324,Moscow
2018-12-21,-405.34,18.00747,-76.78319,Jamaica
2018-12-21,180.78,44.98901,38.94324,Moscow
2018-12-21,1463.35,32.05971,34.8732,Jerusalem
2018-12-21,4662.81,36.06523,-119.01677,Los Angeles
2018-12-21,1748.45,44.98901,38.94324,Moscow
2018-12-21,1073.97,41.14676,-73.49484,New York
2018-12-21,1898.21,20.88953,-156.47432,Honolulu
2018-12-21,-600.46,32.05971,34.8732,Jerusalem
2018-12-21,3369.42,33.86419,48.26258,Tehran
2018-12-21,2183.5,-25.42944,-50.00639,Sao Paulo
2018-12-21,3146.62,33.86419,48.26258,Tehran
2018-12-21,-259.98,40.67705,-73.89125,New York
2018-12-21,4608.7,40.67705,-73.89125,New York
2018-12-21,-819.59,32.05971,34.8732,Jerusalem
2018-12-21,4555.72,20.88953,-156.47432,Honolulu
2018-12-21,-935.54,-25.42944,-50.00639,Sao Paulo
2018-12-21,1952.17,36.06523,-119.01677,Los Angeles
2018-12-21,2145.77,41.14676,-73.49484,New York
2018-12-21,1420.53,40.67705,-73.89125,New York
2018-12-21,310.89,6.95194,121.96361,Manila
2018-12-21,260.49,6.95194,121.96361,Manila
2018-12-21,3006.67,44.98901,38.94324,Moscow
2018-12-21,3398.82,18.00747,-76.78319,Jamaica
2018-12-21,3513.8,-25.42944,-50.00639,Sao Paulo
2018-12-21,182.35,6.95194,121.96361,Manila
2018-12-21,4153.17,44.98901,38.94324,Moscow
2018-12-22,1098.5,33.86419,48.26258,Tehran
2018-12-22,374.71,44.98901,38.94324,Moscow
2018-12-22,1917.74,41.14676,-73.49484,New York
2018-12-22,966.1,36.06523,-119.01677,Los Angeles
2018-12-22,1831.41,40.67705,-73.89125,New York
2018-12-22,4415.9,33.86419,48.26258,Tehran
2018-12-22,-806.37,6.95194,121.96361,Manila
2018-12-22,3117.1,46.23899,-63.13414,Halifax
2018-12-22,2191.84,20.88953,-156.47432,Honolulu
2018-12-22,2087.74,18.00747,-76.78319,Jamaica
2018-12-22,3552.26,53.16167,6.76111,Amsterdam
2018-12-22,3620.45,53.16167,6.76111,Amsterdam
2018-12-22,-271.16,36.06523,-119.01677,Los Angeles
2018-12-22,887.43,53.16167,6.76111,Amsterdam
2018-12-22,-560.26,41.14676,-73.49484,New York
2018-12-22,4256.94,44.98901,38.94324,Moscow
2018-12-22,4708.12,53.16167,6.76111,Amsterdam
2018-12-22,4646.21,6.95194,121.96361,Manila
2018-12-22,3506.79,-25.42944,-50.00639,Sao Paulo
2018-12-22,4176.29,32.05971,34.8732,Jerusalem
2018-12-22,-535.19,41.14676,-73.49484,New York
2018-12-22,3069.96,-25.42944,-50.00639,Sao Paulo
2018-12-22,-317.67,6.95194,121.96361,Manila
2018-12-22,793.5,53.16167,6.76111,Amsterdam
2018-12-22,2557.61,44.98901,38.94324,Moscow
2018-12-22,3159.69,18.00747,-76.78319,Jamaica
2018-12-22,2407.68,55.25,24.75,Vilnius
2018-12-22,2799.95,33.86419,48.26258,Tehran
2018-12-23,3737.74,46.23899,-63.13414,Halifax
2018-12-23,4871.4,46.23899,-63.13414,Halifax
2018-12-23,-451.99,41.14676,-73.49484,New York
2018-12-23,671.61,18.00747,-76.78319,Jamaica
2018-12-23,4489.41,32.05971,34.8732,Jerusalem
2018-12-23,1630.65,-25.42944,-50.00639,Sao Paulo
2018-12-23,1783.34,32.05971,34.8732,Jerusalem
2018-12-23,4138.96,6.95194,121.96361,Manila
2018-12-23,4465.48,-25.42944,-50.00639,Sao Paulo
2018-12-23,4461.87,44.98901,38.94324,Moscow
2018-12-23,-184.78,18.00747,-76.78319,Jamaica
2018-12-23,2394.54,18.00747,-76.78319,Jamaica
2018-12-23,827.81,20.88953,-156.47432,Honolulu
2018-12-23,-36.8,46.23899,-63.13414,Halifax
2018-12-23,2802.54,44.98901,38.94324,Moscow
2018-12-23,1084.4,20.88953,-156.47432,Honolulu
2018-12-23,3437.43,33.86419,48.26258,Tehran
2018-12-23,1141.22,40.67705,-73.89125,New York
2018-12-23,4309.37,18.00747,-76.78319,Jamaica
2018-12-23,384.98,46.23899,-63.13414,Halifax
2018-12-23,-617.72,46.23899,-63.13414,Halifax
2018-12-23,3444.65,36.06523,-119.01677,Los Angeles
2018-12-23,1060.7,32.05971,34.8732,Jerusalem
2018-12-23,3972.51,44.98901,38.94324,Moscow
2018-12-23,3506.82,55.25,24.75,Vilnius
2018-12-23,-33.89,40.67705,-73.89125,New York
2018-12-23,1486.95,46.23899,-63.13414,Halifax
2018-12-23,275.99,44.98901,38.94324,Moscow
2018-12-23,3965.62,33.86419,48.26258,Tehran
2018-12-23,4549.74,44.98901,38.94324,Moscow
2018-12-23,19.56,18.00747,-76.78319,Jamaica
2018-12-23,1868.49,-25.42944,-50.00639,Sao Paulo
2018-12-23,-591.65,53.16167,6.76111,Amsterdam
2018-12-23,2949.89,20.88953,-156.47432,Honolulu
2018-12-23,4313.33,33.86419,48.26258,Tehran
2018-12-23,4592.42,18.00747,-76.78319,Jamaica
2018-12-23,4028.94,44.98901,38.94324,Moscow
2018-12-23,4974.72,41.14676,-73.49484,New York
2018-12-23,2277.2,33.86419,48.26258,Tehran
2018-12-24,4791.6,53.16167,6.76111,Amsterdam
2018-12-24,4095.41,41.14676,-73.49484,New York
2018-12-24,1509.58,46.23899,-63.13414,Halifax
2018-12-24,502.22,18.00747,-76.78319,Jamaica
2018-12-24,3042.7,46.23899,-63.13414,Halifax
2018-12-24,727.29,36.06523,-119.01677,Los Angeles
2018-12-24,1484.78,32.05971,34.8732,Jerusalem
2018-12-24,-941.23,32.05971,34.8732,Jerusalem
2018-12-24,2366.38,46.23899,-63.13414,Halifax
2018-12-24,962.24,36.06523,-119.01677,Los Angeles
2018-12-24,4712.8,53.16167,6.76111,Amsterdam
2018-12-24,631.41,20.88953,-156.47432,Honolulu
2018-12-24,1972.74,-25.42944,-50.00639,Sao Paulo
2018-12-24,2950.8,-25.42944,-50.00639,Sao Paulo
2018-12-24,1207.6,55.25,24.75,Vilnius
2018-12-24,3455.6,46.23899,-63.13414,Halifax
2018-12-24,3742.26,18.00747,-76.78319,Jamaica
2018-12-24,-698.58,18.00747,-76.78319,Jamaica
2018-12-24,924.77,53.16167,6.76111,Amsterdam
2018-12-24,1945.31,55.25,24.75,Vilnius
2018-12-24,3618.87,53.16167,6.76111,Amsterdam
2018-12-24,3709.4,41.14676,-73.49484,New York
2018-12-24,2350.48,44.98901,38.94324,Moscow
2018-12-24,2404.24,53.16167,6.76111,Amsterdam
2018-12-24,1447.8,20.88953,-156.47432,Honolulu
2018-12-24,78.51,41.14676,-73.49484,New York
2018-12-24,1335.6,55.25,24.75,Vilnius
2018-12-24,-421.97,40.67705,-73.89125,New York
2018-12-24,1275.56,33.86419,48.26258,Tehran
2018-12-24,4619.47,33.86419,48.26258,Tehran
2018-12-24,3604.49,32.05971,34.8732,Jerusalem
2018-12-25,2135.76,46.23899,-63.13414,Halifax
2018-12-25,3726.68,53.16167,6.76111,Amsterdam
2018-12-25,4438.14,40.67705,-73.89125,New York
2018-12-25,3695.57,20.88953,-156.47432,Honolulu
2018-12-25,602.27,-25.42944,-50.00639,Sao Paulo
2018-12-25,-133.47,6.95194,121.96361,Manila
2018-12-25,754.55,55.25,24.75,Vilnius
2018-12-25,345.68,53.16167,6.76111,Amsterdam
2018-12-25,2285.3,32.05971,34.8732,Jerusalem
2018-12-25,3825.83,46.23899,-63.13414,Halifax
2018-12-25,215.3,40.67705,-73.89125,New York
2018-12-25,301.94,41.14676,-73.49484,New York
2018-12-25,4098.27,33.86419,48.26258,Tehran
2018-12-25,3463.85,36.06523,-119.01677,Los Angeles
2018-12-25,-576.29,36.06523,-119.01677,Los Angeles
2018-12-25,2998.96,20.88953,-156.47432,Honolulu
2018-12-25,-465.86,32.05971,34.8732,Jerusalem
2018-12-25,4533.47,53.16167,6.76111,Amsterdam
2018-12-25,210.4,55.25,24.75,Vilnius
2018-12-25,210.86,40.67705,-73.89125,New York
2018-12-25,-728.3,33.86419,48.26258,Tehran
2018-12-25,180.3,53.16167,6.76111,Amsterdam
2018-12-25,4031.32,18.00747,-76.78319,Jamaica
2018-12-25,194.37,55.25,24.75,Vilnius
2018-12-25,2980.87,-25.42944,-50.00639,Sao Paulo
2018-12-25,-518.92,53.16167,6.76111,Amsterdam
2018-12-25,2773.3,55.25,24.75,Vilnius
2018-12-25,3858.18,46.23899,-63.13414,Halifax
2018-12-25,-560.1,-25.42944,-50.00639,Sao Paulo
2018-12-25,3195.35,6.95194,121.96361,Manila
2018-12-25,4343.3,6.95194,121.96361,Manila
2018-12-25,2390.95,46.23899,-63.13414,Halifax
2018-12-26,915.38,33.86419,48.26258,Tehran
2018-12-26,-644.96,36.06523,-119.01677,Los Angeles
2018-12-26,655.4,46.23899,-63.13414,Halifax
2018-12-26,2953.51,41.14676,-73.49484,New York
2018-12-26,1506.89,20.88953,-156.47432,Honolulu
2018-12-26,4960.2,44.98901,38.94324,Moscow
2018-12-26,4818.4,55.25,24.75,Vilnius
2018-12-26,-516.59,41.14676,-73.49484,New York
2018-12-26,2205.83,-25.42944,-50.00639,Sao Paulo
2018-12-26,3753.74,-25.42944,-50.00639,Sao Paulo
2018-12-26,3174.75,55.25,24.75,Vilnius
2018-12-26,782.65,33.86419,48.26258,Tehran
2018-12-26,835.7,55.25,24.75,Vilnius
2018-12-26,1245.75,41.14676,-73.49484,New York
2018-12-26,2966.64,46.23899,-63.13414,Halifax
2018-12-26,1157.82,44.98901,38.94324,Moscow
2018-12-26,3428.31,20.88953,-156.47432,Honolulu
2018-12-26,-666.16,46.23899,-63.13414,Halifax
2018-12-26,4141.91,40.67705,-73.89125,New York
2018-12-26,644.27,40.67705,-73.89125,New York
2018-12-26,3580.6,32.05971,34.8732,Jerusalem
2018-12-26,3131.99,-25.42944,-50.00639,Sao Paulo
2018-12-26,-798.3,6.95194,121.96361,Manila
2018-12-26,210.28,33.86419,48.26258,Tehran
2018-12-26,2184.18,53.16167,6.76111,Amsterdam
2018-12-26,3764.7,36.06523,-119.01677,Los Angeles
2018-12-26,1989.18,44.98901,38.94324,Moscow
2018-12-26,88.25,41.14676,-73.49484,New York
2018-12-26,4458.25,18.00747,-76.78319,Jamaica
2018-12-26,-78.52,36.06523,-119.01677,Los Angeles
2018-12-26,3662.51,40.67705,-73.89125,New York
2018-12-26,-514.33,6.95194,121.96361,Manila
2018-12-26,1675.63,46.23899,-63.13414,Halifax
2018-12-27,211.67,-25.42944,-50.00639,Sao Paulo
2018-12-27,4071.57,53.16167,6.76111,Amsterdam
2018-12-27,2076.31,33.86419,48.26258,Tehran
2018-12-27,2322.98,33.86419,48.26258,Tehran
2018-12-27,4592.21,46.23899,-63.13414,Halifax
2018-12-27,4644.79,6.95194,121.96361,Manila
2018-12-27,302.22,53.16167,6.76111,Amsterdam
2018-12-27,742.19,-25.42944,-50.00639,Sao Paulo
2018-12-27,847.57,46.23899,-63.13414,Halifax
2018-12-27,-402.31,41.14676,-73.49484,New York
2018-12-27,4568.65,53.16167,6.76111,Amsterdam
2018-12-27,2245.64,44.98901,38.94324,Moscow
2018-12-27,46.48,-25.42944,-50.00639,Sao Paulo
2018-12-27,1467.3,-25.42944,-50.00639,Sao Paulo
2018-12-27,4100.46,36.06523,-119.01677,Los Angeles
2018-12-27,3102.4,-25.42944,-50.00639,Sao Paulo
2018-12-27,4447.82,33.86419,48.26258,Tehran
2018-12-27,1090.92,18.00747,-76.78319,Jamaica
2018-12-27,2107.18,18.00747,-76.78319,Jamaica
2018-12-27,444.45,41.14676,-73.49484,New York
2018-12-27,4081.6,20.88953,-156.47432,Honolulu
2018-12-27,-311.88,46.23899,-63.13414,Halifax
2018-12-27,669.96,-25.42944,-50.00639,Sao Paulo
2018-12-27,-71.96,18.00747,-76.78319,Jamaica
2018-12-27,945.14,6.95194,121.96361,Manila
2018-12-27,3149.53,53.16167,6.76111,Amsterdam
2018-12-27,-250.2,44.98901,38.94324,Moscow
2018-12-27,4883.24,20.88953,-156.47432,Honolulu
2018-12-27,4534.87,6.95194,121.96361,Manila
2018-12-27,1265.24,18.00747,-76.78319,Jamaica
2018-12-27,-667.99,33.86419,48.26258,Tehran
2018-12-27,3858.26,6.95194,121.96361,Manila
2018-12-28,3241.62,36.06523,-119.01677,Los Angeles
2018-12-28,1478.6,33.86419,48.26258,Tehran
2018-12-28,1431.71,53.16167,6.76111,Amsterdam
2018-12-28,1139.28,18.00747,-76.78319,Jamaica
2018-12-28,404.43,6.95194,121.96361,Manila
2018-12-28,-755.33,55.25,24.75,Vilnius
2018-12-28,4675.72,18.00747,-76.78319,Jamaica
2018-12-28,2338.61,-25.42944,-50.00639,Sao Paulo
2018-12-28,4183.5,55.25,24.75,Vilnius
2018-12-28,696.9,20.88953,-156.47432,Honolulu
2018-12-28,417.96,36.06523,-119.01677,Los Angeles
2018-12-28,-952.4,41.14676,-73.49484,New York
2018-12-28,253.3,36.06523,-119.01677,Los Angeles
2018-12-28,654.8,32.05971,34.8732,Jerusalem
2018-12-28,2514.98,55.25,24.75,Vilnius
2018-12-28,487.86,44.98901,38.94324,Moscow
2018-12-28,1556.99,46.23899,-63.13414,Halifax
2018-12-28,3676.28,53.16167,6.76111,Amsterdam
2018-12-28,2581.86,44.98901,38.94324,Moscow
2018-12-28,3090.81,20.88953,-156.47432,Honolulu
2018-12-28,814.16,36.06523,-119.01677,Los Angeles
2018-12-28,3739.24,46.23899,-63.13414,Halifax
2018-12-28,2267.79,6.95194,121.96361,Manila
2018-12-28,1044.96,40.67705,-73.89125,New York
2018-12-28,-711.64,18.00747,-76.78319,Jamaica
2018-12-28,1377.99,-25.42944,-50.00639,Sao Paulo
2018-12-28,53.42,18.00747,-76.78319,Jamaica
2018-12-28,1771.33,18.00747,-76.78319,Jamaica
2018-12-28,716.6,-25.42944,-50.00639,Sao Paulo
2018-12-28,1491.95,36.06523,-119.01677,Los Angeles
2018-12-29,3587.4,6.95194,121.96361,Manila
2018-12-29,3441.94,41.14676,-73.49484,New York
2018-12-29,2372.52,40.67705,-73.89125,New York
2018-12-29,559.5,46.23899,-63.13414,Halifax
2018-12-29,3030.35,6.95194,121.96361,Manila
2018-12-29,4093.1,41.14676,-73.49484,New York
2018-12-29,2576.64,-25.42944,-50.00639,Sao Paulo
2018-12-29,-422.8,36.06523,-119.01677,Los Angeles
2018-12-29,1731.88,53.16167,6.76111,Amsterdam
2018-12-29,2119.31,20.88953,-156.47432,Honolulu
2018-12-29,4297.48,53.16167,6.76111,Amsterdam
2018-12-29,1443.72,-25.42944,-50.00639,Sao Paulo
2018-12-29,1421.49,46.23899,-63.13414,Halifax
2018-12-29,1642.48,18.00747,-76.78319,Jamaica
2018-12-29,3553.39,20.88953,-156.47432,Honolulu
2018-12-29,3358.89,46.23899,-63.13414,Halifax
2018-12-29,2218.0,-25.42944,-50.00639,Sao Paulo
2018-12-29,4950.1,18.00747,-76.78319,Jamaica
2018-12-29,3239.3,46.23899,-63.13414,Halifax
2018-12-29,-203.25,41.14676,-73.49484,New York
2018-12-29,456.1,44.98901,38.94324,Moscow
2018-12-29,102.94,53.16167,6.76111,Amsterdam
2018-12-29,4154.35,32.05971,34.8732,Jerusalem
2018-12-29,3586.92,53.16167,6.76111,Amsterdam
2018-12-29,1215.14,44.98901,38.94324,Moscow
2018-12-29,978.35,46.23899,-63.13414,Halifax
2018-12-29,2821.35,18.00747,-76.78319,Jamaica
2018-12-29,453.46,46.23899,-63.13414,Halifax
2018-12-29,-99.72,40.67705,-73.89125,New York
2018-12-29,1132.79,46.23899,-63.13414,Halifax
2018-12-29,3995.2,6.95194,121.96361,Manila
2018-12-29,-757.15,18.00747,-76.78319,Jamaica
2018-12-29,2486.67,6.95194,121.96361,Manila
2018-12-29,4920.94,55.25,24.75,Vilnius
2018-12-29,3692.3,41.14676,-73.49484,New York
2018-12-29,3355.32,41.14676,-73.49484,New York
2018-12-29,4661.1,40.67705,-73.89125,New York
2018-12-29,1707.97,33.86419,48.26258,Tehran
2018-12-29,272.14,36.06523,-119.01677,Los Angeles
2018-12-29,4303.32,55.25,24.75,Vilnius
2018-12-29,4669.91,44.98901,38.94324,Moscow
2018-12-29,1182.49,46.23899,-63.13414,Halifax
2018-12-29,4654.14,36.06523,-119.01677,Los Angeles
2018-12-29,2037.63,6.95194,121.96361,Manila
2018-12-29,2135.24,6.95194,121.96361,Manila
2018-12-30,4320.56,6.95194,121.96361,Manila
2018-12-30,1234.34,32.05971,34.8732,Jerusalem
2018-12-30,3166.44,40.67705,-73.89125,New York
2018-12-30,-172.79,6.95194,121.96361,Manila
2018-12-30,534.64,33.86419,48.26258,Tehran
2018-12-30,4489.62,53.16167,6.76111,Amsterdam
2018-12-30,1553.56,40.67705,-73.89125,New York
2018-12-30,2470.11,53.16167,6.76111,Amsterdam
2018-12-30,1312.91,44.98901,38.94324,Moscow
2018-12-30,2600.6,20.88953,-156.47432,Honolulu
2018-12-30,-618.98,46.23899,-63.13414,Halifax
2018-12-30,1922.47,53.16167,6.76111,Amsterdam
2018-12-30,2509.8,53.16167,6.76111,Amsterdam
2018-12-30,3603.47,40.67705,-73.89125,New York
2018-12-30,2293.72,32.05971,34.8732,Jerusalem
2018-12-30,3666.18,41.14676,-73.49484,New York
2018-12-30,3783.99,40.67705,-73.89125,New York
2018-12-30,4087.13,6.95194,121.96361,Manila
2018-12-30,4498.21,6.95194,121.96361,Manila
2018-12-30,-231.28,18.00747,-76.78319,Jamaica
2018-12-30,-293.86,20.88953,-156.47432,Honolulu
2018-12-30,1477.22,20.88953,-156.47432,Honolulu
2018-12-30,3875.5,40.67705,-73.89125,New York
2018-12-30,2382.18,20.88953,-156.47432,Honolulu
2018-12-30,848.9,55.25,24.75,Vilnius
2018-12-30,-408.4,6.95194,121.96361,Manila
2018-12-30,610.79,46.23899,-63.13414,Halifax
2018-12-30,3186.13,32.05971,34.8732,Jerusalem
2018-12-30,528.97,20.88953,-156.47432,Honolulu
2018-12-30,2773.43,18.00747,-76.78319,Jamaica
2018-12-30,1436.86,40.67705,-73.89125,New York
2018-12-30,1564.13,53.16167,6.76111,Amsterdam
2018-12-30,844.44,41.14676,-73.49484,New York
2018-12-31,1748.94,40.67705,-73.89125,New York
